,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Station_Type,datetime,day_of_week,is_weekend,season,AQI_Level
123163,2015,3,19,19,85.0,270.0,8.0,54.0,700.0,80.0,16.2,1011.1,-8.2,0.0,WSW,2.7,Tiantan,Urban,2015-03-19 19:00:00,3,0,Spring,Lightly Polluted
123164,2015,3,19,20,102.0,275.0,11.0,70.0,900.0,56.0,16.2,1011.4,-6.8,0.0,WSW,3.6,Tiantan,Urban,2015-03-19 20:00:00,3,0,Spring,Lightly Polluted
123165,2015,3,19,21,128.0,304.0,16.0,83.0,1100.0,58.0,15.7,1012.3,-6.0,0.0,W,3.0,Tiantan,Urban,2015-03-19 21:00:00,3,0,Spring,Moderately Polluted
123166,2015,3,19,22,140.0,306.0,22.0,82.0,1400.0,60.0,14.4,1013.1,-5.4,0.0,WNW,1.2,Tiantan,Urban,2015-03-19 22:00:00,3,0,Spring,Moderately Polluted
123167,2015,3,19,23,145.0,286.0,16.0,89.0,1400.0,28.0,11.2,1013.3,-5.3,0.0,W,0.8,Tiantan,Urban,2015-03-19 23:00:00,3,0,Spring,Moderately Polluted
123168,2015,3,20,0,115.0,367.0,15.0,108.0,1300.0,6.0,11.5,1013.8,-6.4,0.0,NW,1.5,Tiantan,Urban,2015-03-20 00:00:00,4,0,Spring,Lightly Polluted
123169,2015,3,20,1,101.0,278.0,11.0,98.0,1200.0,2.0,8.3,1014.0,-4.2,0.0,NNE,1.0,Tiantan,Urban,2015-03-20 01:00:00,4,0,Spring,Lightly Polluted
123170,2015,3,20,2,91.0,201.0,6.0,89.0,1100.0,2.0,7.2,1014.3,-4.6,0.0,SSW,0.7,Tiantan,Urban,2015-03-20 02:00:00,4,0,Spring,Lightly Polluted
123171,2015,3,20,3,37.0,151.0,3.0,58.0,500.0,27.0,6.7,1014.5,-6.0,0.0,SSW,0.9,Tiantan,Urban,2015-03-20 03:00:00,4,0,Spring,Moderate
123172,2015,3,20,4,28.0,231.0,4.0,42.0,400.0,49.0,6.0,1014.6,-6.9,0.0,NNE,0.8,Tiantan,Urban,2015-03-20 04:00:00,4,0,Spring,Good
123173,2015,3,20,5,30.0,210.0,8.0,26.0,400.0,57.0,12.0,1014.8,-15.6,0.0,NNW,2.2,Tiantan,Urban,2015-03-20 05:00:00,4,0,Spring,Good
123174,2015,3,20,6,29.0,148.0,6.0,25.0,400.0,38.0,11.4,1015.2,-16.1,0.0,NNW,1.6,Tiantan,Urban,2015-03-20 06:00:00,4,0,Spring,Good
123175,2015,3,20,7,22.0,142.0,5.0,37.0,400.0,18.0,11.2,1015.7,-16.3,0.0,NW,1.2,Tiantan,Urban,2015-03-20 07:00:00,4,0,Spring,Good
123176,2015,3,20,8,32.0,153.0,9.0,58.0,900.0,6.0,12.7,1016.1,-16.1,0.0,WNW,2.2,Tiantan,Urban,2015-03-20 08:00:00,4,0,Spring,Good
123177,2015,3,20,9,14.0,142.0,6.0,60.0,700.0,31.0,14.7,1016.4,-16.7,0.0,NW,2.9,Tiantan,Urban,2015-03-20 09:00:00,4,0,Spring,Good
123178,2015,3,20,10,30.0,169.0,2.0,30.0,300.0,78.0,15.9,1016.4,-18.4,0.0,NW,3.5,Tiantan,Urban,2015-03-20 10:00:00,4,0,Spring,Good
123179,2015,3,20,11,28.0,172.0,2.0,26.0,300.0,85.0,16.9,1015.7,-16.3,0.0,NW,3.1,Tiantan,Urban,2015-03-20 11:00:00,4,0,Spring,Good
123180,2015,3,20,12,36.0,196.0,2.0,20.0,300.0,96.0,17.5,1014.6,-17.2,0.0,NNW,2.4,Tiantan,Urban,2015-03-20 12:00:00,4,0,Spring,Moderate
123181,2015,3,20,13,34.0,218.0,4.0,14.0,200.0,109.0,18.4,1013.5,-16.5,0.0,NNW,3.3,Tiantan,Urban,2015-03-20 13:00:00,4,0,Spring,Good
123182,2015,3,20,14,30.0,219.0,4.0,12.0,200.0,126.0,18.7,1012.4,-14.9,0.0,WSW,3.4,Tiantan,Urban,2015-03-20 14:00:00,4,0,Spring,Good
123183,2015,3,20,15,42.0,183.0,4.0,12.0,200.0,132.0,19.2,1011.4,-15.9,0.0,W,2.7,Tiantan,Urban,2015-03-20 15:00:00,4,0,Spring,Moderate
123184,2015,3,20,16,21.0,177.0,3.0,13.0,200.0,129.0,19.2,1010.5,-14.5,0.0,SE,1.2,Tiantan,Urban,2015-03-20 16:00:00,4,0,Spring,Good
123185,2015,3,20,17,31.0,159.0,3.0,14.0,200.0,130.0,18.5,1009.9,-15.0,0.0,E,2.3,Tiantan,Urban,2015-03-20 17:00:00,4,0,Spring,Good
123186,2015,3,20,18,44.0,160.0,4.0,19.0,300.0,119.0,17.4,1009.9,-14.6,0.0,S,1.3,Tiantan,Urban,2015-03-20 18:00:00,4,0,Spring,Moderate
123187,2015,3,20,19,41.0,167.0,4.0,31.0,300.0,94.0,16.9,1010.3,-15.0,0.0,S,1.2,Tiantan,Urban,2015-03-20 19:00:00,4,0,Spring,Moderate
123188,2015,3,20,20,34.0,154.0,3.0,49.0,400.0,51.0,15.5,1010.6,-12.9,0.0,SSW,1.0,Tiantan,Urban,2015-03-20 20:00:00,4,0,Spring,Good
123189,2015,3,20,21,28.0,132.0,4.0,57.0,500.0,37.0,15.8,1010.7,-14.7,0.0,SSW,2.0,Tiantan,Urban,2015-03-20 21:00:00,4,0,Spring,Good
123190,2015,3,20,22,41.0,147.0,6.0,68.0,600.0,20.0,14.2,1010.8,-12.1,0.0,SSE,0.7,Tiantan,Urban,2015-03-20 22:00:00,4,0,Spring,Moderate
123191,2015,3,20,23,80.0,176.0,11.0,96.0,1100.0,4.0,12.5,1011.1,-11.9,0.0,NE,1.3,Tiantan,Urban,2015-03-20 23:00:00,4,0,Spring,Lightly Polluted
123192,2015,3,21,0,75.0,186.0,9.0,98.0,1100.0,2.0,12.0,1011.1,-11.6,0.0,NW,1.6,Tiantan,Urban,2015-03-21 00:00:00,5,1,Spring,Moderate
123193,2015,3,21,1,54.0,215.0,8.0,79.0,800.0,15.0,15.1,1012.0,-14.2,0.0,NW,3.1,Tiantan,Urban,2015-03-21 01:00:00,5,1,Spring,Moderate
123194,2015,3,21,2,36.0,316.0,3.0,34.0,400.0,62.0,14.6,1012.2,-16.8,0.0,NW,3.1,Tiantan,Urban,2015-03-21 02:00:00,5,1,Spring,Moderate
123195,2015,3,21,3,22.0,174.0,2.0,11.0,200.0,91.0,13.7,1012.2,-18.7,0.0,NW,2.7,Tiantan,Urban,2015-03-21 03:00:00,5,1,Spring,Good
123196,2015,3,21,4,16.0,111.0,3.0,9.0,200.0,93.0,13.2,1012.0,-17.8,0.0,NW,3.2,Tiantan,Urban,2015-03-21 04:00:00,5,1,Spring,Good
123197,2015,3,21,5,18.0,140.0,6.0,9.0,300.0,91.0,12.3,1012.2,-18.5,0.0,NW,2.8,Tiantan,Urban,2015-03-21 05:00:00,5,1,Spring,Good
123198,2015,3,21,6,16.0,145.0,4.0,14.0,200.0,85.0,11.3,1013.4,-19.3,0.0,NW,3.1,Tiantan,Urban,2015-03-21 06:00:00,5,1,Spring,Good
123199,2015,3,21,7,11.0,138.0,2.0,20.0,200.0,79.0,11.0,1014.3,-19.5,0.0,NW,2.4,Tiantan,Urban,2015-03-21 07:00:00,5,1,Spring,Good
123200,2015,3,21,8,12.0,98.0,2.0,22.0,200.0,76.0,12.5,1015.5,-18.4,0.0,NNW,1.7,Tiantan,Urban,2015-03-21 08:00:00,5,1,Spring,Good
123201,2015,3,21,9,18.0,83.0,3.0,19.0,300.0,82.0,13.5,1016.4,-18.9,0.0,NNW,3.3,Tiantan,Urban,2015-03-21 09:00:00,5,1,Spring,Good
123202,2015,3,21,10,13.0,74.0,3.0,16.0,200.0,89.0,14.2,1016.4,-19.7,0.0,N,3.1,Tiantan,Urban,2015-03-21 10:00:00,5,1,Spring,Good
123203,2015,3,21,11,9.0,47.0,4.0,16.0,300.0,91.0,15.3,1016.2,-18.9,0.0,NW,3.9,Tiantan,Urban,2015-03-21 11:00:00,5,1,Spring,Good
123204,2015,3,21,12,16.0,36.0,3.0,17.0,300.0,94.0,16.2,1015.6,-19.8,0.0,WNW,4.0,Tiantan,Urban,2015-03-21 12:00:00,5,1,Spring,Good
123205,2015,3,21,13,9.0,52.0,2.0,15.0,200.0,97.0,16.9,1014.9,-21.0,0.0,NW,5.2,Tiantan,Urban,2015-03-21 13:00:00,5,1,Spring,Good
123206,2015,3,21,14,3.0,75.0,3.0,14.0,200.0,99.0,17.8,1013.9,-20.4,0.0,NW,4.2,Tiantan,Urban,2015-03-21 14:00:00,5,1,Spring,Good
123207,2015,3,21,15,13.0,71.0,2.0,16.0,200.0,99.0,18.3,1013.1,-20.0,0.0,WNW,5.0,Tiantan,Urban,2015-03-21 15:00:00,5,1,Spring,Good
123208,2015,3,21,16,9.0,64.0,2.0,15.0,200.0,101.0,18.8,1013.0,-19.6,0.0,WNW,4.9,Tiantan,Urban,2015-03-21 16:00:00,5,1,Spring,Good
123209,2015,3,21,17,3.0,50.0,3.0,18.0,300.0,99.0,18.3,1012.9,-20.0,0.0,WNW,5.2,Tiantan,Urban,2015-03-21 17:00:00,5,1,Spring,Good
123210,2015,3,21,18,9.0,64.0,3.0,21.0,300.0,96.0,17.6,1013.2,-20.5,0.0,NW,3.4,Tiantan,Urban,2015-03-21 18:00:00,5,1,Spring,Good
123211,2015,3,21,19,10.0,41.0,3.0,30.0,300.0,82.0,16.5,1013.8,-19.5,0.0,WNW,2.7,Tiantan,Urban,2015-03-21 19:00:00,5,1,Spring,Good
123212,2015,3,21,20,16.0,50.0,3.0,41.0,400.0,59.0,15.4,1014.5,-20.4,0.0,WNW,2.0,Tiantan,Urban,2015-03-21 20:00:00,5,1,Spring,Good
123213,2015,3,21,21,12.0,46.0,3.0,53.0,500.0,33.0,13.5,1015.3,-18.9,0.0,NW,1.0,Tiantan,Urban,2015-03-21 21:00:00,5,1,Spring,Good
123214,2015,3,21,22,12.0,49.0,2.0,62.0,500.0,14.0,11.5,1016.1,-15.1,0.0,WNW,1.3,Tiantan,Urban,2015-03-21 22:00:00,5,1,Spring,Good
123215,2015,3,21,23,12.0,44.0,2.0,77.0,700.0,2.0,10.2,1016.9,-15.4,0.0,NNE,1.6,Tiantan,Urban,2015-03-21 23:00:00,5,1,Spring,Good
123216,2015,3,22,0,14.0,78.0,2.0,48.0,500.0,35.0,13.7,1018.0,-18.7,0.0,NW,2.7,Tiantan,Urban,2015-03-22 00:00:00,6,1,Spring,Good
123217,2015,3,22,1,46.0,253.0,2.0,14.0,200.0,77.0,13.7,1018.9,-18.7,0.0,NNW,2.8,Tiantan,Urban,2015-03-22 01:00:00,6,1,Spring,Moderate
123218,2015,3,22,2,37.0,226.0,2.0,10.0,200.0,83.0,12.8,1019.9,-18.1,0.0,N,3.8,Tiantan,Urban,2015-03-22 02:00:00,6,1,Spring,Moderate
123219,2015,3,22,3,24.0,182.0,2.0,9.0,200.0,84.0,11.4,1020.2,-18.1,0.0,N,3.2,Tiantan,Urban,2015-03-22 03:00:00,6,1,Spring,Good
123220,2015,3,22,4,13.0,130.0,2.0,9.0,200.0,85.0,9.8,1021.0,-17.4,0.0,ENE,2.8,Tiantan,Urban,2015-03-22 04:00:00,6,1,Spring,Good
123221,2015,3,22,5,11.0,136.0,2.0,8.0,200.0,83.0,7.4,1022.2,-14.2,0.0,ENE,4.3,Tiantan,Urban,2015-03-22 05:00:00,6,1,Spring,Good
123222,2015,3,22,6,13.0,170.0,2.0,11.0,200.0,75.0,6.2,1023.1,-14.6,0.0,ENE,3.5,Tiantan,Urban,2015-03-22 06:00:00,6,1,Spring,Good
123223,2015,3,22,7,10.0,98.0,2.0,17.0,200.0,71.0,5.7,1024.2,-16.2,0.0,ENE,3.6,Tiantan,Urban,2015-03-22 07:00:00,6,1,Spring,Good
123224,2015,3,22,8,3.0,70.0,3.0,23.0,200.0,66.0,6.2,1024.9,-17.1,0.0,ENE,3.6,Tiantan,Urban,2015-03-22 08:00:00,6,1,Spring,Good
123225,2015,3,22,9,16.0,63.0,2.0,20.0,300.0,72.0,6.8,1025.9,-18.1,0.0,ENE,4.4,Tiantan,Urban,2015-03-22 09:00:00,6,1,Spring,Good
123226,2015,3,22,10,7.0,79.0,3.0,20.0,300.0,74.0,8.0,1026.6,-19.8,0.0,E,3.9,Tiantan,Urban,2015-03-22 10:00:00,6,1,Spring,Good
123227,2015,3,22,11,6.0,33.0,2.0,12.0,200.0,88.0,9.0,1026.4,-21.1,0.0,E,3.3,Tiantan,Urban,2015-03-22 11:00:00,6,1,Spring,Good
123228,2015,3,22,12,3.0,15.0,2.0,12.0,200.0,93.0,10.5,1025.9,-22.5,0.0,ENE,2.0,Tiantan,Urban,2015-03-22 12:00:00,6,1,Spring,Good
123229,2015,3,22,13,19.0,19.0,2.0,10.0,200.0,101.0,11.8,1024.9,-21.5,0.0,SE,1.7,Tiantan,Urban,2015-03-22 13:00:00,6,1,Spring,Good
123230,2015,3,22,14,13.0,21.0,4.0,10.0,300.0,106.0,12.8,1024.0,-22.3,0.0,E,1.8,Tiantan,Urban,2015-03-22 14:00:00,6,1,Spring,Good
123231,2015,3,22,15,18.0,23.0,5.0,16.0,300.0,101.0,13.7,1023.4,-23.4,0.0,SSW,2.3,Tiantan,Urban,2015-03-22 15:00:00,6,1,Spring,Good
123232,2015,3,22,16,17.0,48.0,6.0,16.0,300.0,108.0,13.6,1022.9,-21.7,0.0,SSW,2.7,Tiantan,Urban,2015-03-22 16:00:00,6,1,Spring,Good
123233,2015,3,22,17,15.0,43.0,4.0,15.0,300.0,112.0,13.2,1022.3,-20.5,0.0,SW,3.7,Tiantan,Urban,2015-03-22 17:00:00,6,1,Spring,Good
123234,2015,3,22,18,4.0,54.0,4.0,15.0,300.0,108.0,12.3,1022.3,-19.8,0.0,SW,3.5,Tiantan,Urban,2015-03-22 18:00:00,6,1,Spring,Good
123235,2015,3,22,19,25.0,170.0,9.0,26.0,600.0,82.0,11.1,1022.7,-9.9,0.0,SW,4.5,Tiantan,Urban,2015-03-22 19:00:00,6,1,Spring,Good
123236,2015,3,22,20,52.0,250.0,14.0,35.0,800.0,55.0,10.0,1023.8,-8.2,0.0,SW,4.4,Tiantan,Urban,2015-03-22 20:00:00,6,1,Spring,Moderate
123237,2015,3,22,21,39.0,188.0,11.0,31.0,600.0,53.0,8.9,1024.6,-8.2,0.0,SW,3.7,Tiantan,Urban,2015-03-22 21:00:00,6,1,Spring,Moderate
123238,2015,3,22,22,35.0,148.0,10.0,29.0,600.0,51.0,8.2,1025.3,-8.4,0.0,WSW,3.7,Tiantan,Urban,2015-03-22 22:00:00,6,1,Spring,Good
123239,2015,3,22,23,34.0,116.0,8.0,31.0,600.0,39.0,7.3,1025.4,-8.3,0.0,WSW,3.3,Tiantan,Urban,2015-03-22 23:00:00,6,1,Spring,Good
123240,2015,3,23,0,41.0,104.0,5.0,35.0,600.0,28.0,5.9,1025.4,-8.4,0.0,SW,1.3,Tiantan,Urban,2015-03-23 00:00:00,0,0,Spring,Moderate
123241,2015,3,23,1,44.0,96.0,3.0,36.0,600.0,19.0,3.8,1025.8,-8.3,0.0,SSE,0.8,Tiantan,Urban,2015-03-23 01:00:00,0,0,Spring,Moderate
123242,2015,3,23,2,41.0,82.0,3.0,34.0,600.0,15.0,2.3,1025.9,-7.9,0.0,SE,1.2,Tiantan,Urban,2015-03-23 02:00:00,0,0,Spring,Moderate
123243,2015,3,23,3,40.0,79.0,2.0,35.0,700.0,8.0,1.2,1025.8,-7.8,0.0,E,1.1,Tiantan,Urban,2015-03-23 03:00:00,0,0,Spring,Moderate
123244,2015,3,23,4,45.0,82.0,2.0,47.0,800.0,2.0,1.3,1025.8,-7.0,0.0,NE,1.3,Tiantan,Urban,2015-03-23 04:00:00,0,0,Spring,Moderate
123245,2015,3,23,5,41.0,80.0,2.0,43.0,900.0,2.0,0.0,1025.7,-7.5,0.0,NE,0.9,Tiantan,Urban,2015-03-23 05:00:00,0,0,Spring,Moderate
123246,2015,3,23,6,49.0,79.0,2.0,47.0,1000.0,2.0,-0.3,1025.9,-7.4,0.0,SSE,1.4,Tiantan,Urban,2015-03-23 06:00:00,0,0,Spring,Moderate
123247,2015,3,23,7,47.0,114.0,3.0,54.0,1100.0,2.0,0.4,1026.2,-6.9,0.0,ENE,0.6,Tiantan,Urban,2015-03-23 07:00:00,0,0,Spring,Moderate
123248,2015,3,23,8,57.0,146.0,9.0,64.0,1300.0,3.0,5.5,1026.6,-6.1,0.0,SE,0.6,Tiantan,Urban,2015-03-23 08:00:00,0,0,Spring,Moderate
123249,2015,3,23,9,60.0,117.0,18.0,72.0,1300.0,11.0,8.6,1026.9,-12.0,0.0,NW,2.0,Tiantan,Urban,2015-03-23 09:00:00,0,0,Spring,Moderate
123250,2015,3,23,10,57.0,86.0,16.0,73.0,1200.0,20.0,12.2,1026.7,-15.5,0.0,NW,1.6,Tiantan,Urban,2015-03-23 10:00:00,0,0,Spring,Moderate
123251,2015,3,23,11,51.0,73.0,10.0,70.0,1000.0,33.0,14.6,1026.1,-16.8,0.0,NW,2.1,Tiantan,Urban,2015-03-23 11:00:00,0,0,Spring,Moderate
123252,2015,3,23,12,16.0,17.0,5.0,30.0,500.0,81.0,15.9,1025.2,-17.0,0.0,WNW,2.3,Tiantan,Urban,2015-03-23 12:00:00,0,0,Spring,Good
123253,2015,3,23,13,20.0,27.0,4.0,18.0,300.0,98.0,16.6,1024.2,-17.9,0.0,SW,2.7,Tiantan,Urban,2015-03-23 13:00:00,0,0,Spring,Good
123254,2015,3,23,14,23.0,23.0,3.0,14.0,300.0,110.0,17.1,1023.3,-19.1,0.0,SW,2.4,Tiantan,Urban,2015-03-23 14:00:00,0,0,Spring,Good
123255,2015,3,23,15,19.0,23.0,3.0,11.0,300.0,129.0,17.9,1022.3,-18.5,0.0,WSW,3.1,Tiantan,Urban,2015-03-23 15:00:00,0,0,Spring,Good
123256,2015,3,23,16,10.0,28.0,3.0,11.0,200.0,132.0,17.9,1021.8,-18.5,0.0,SW,3.8,Tiantan,Urban,2015-03-23 16:00:00,0,0,Spring,Good
123257,2015,3,23,17,17.0,26.0,2.0,12.0,200.0,119.0,17.7,1021.6,-18.6,0.0,WSW,3.8,Tiantan,Urban,2015-03-23 17:00:00,0,0,Spring,Good
123258,2015,3,23,18,18.0,42.0,3.0,18.0,300.0,108.0,16.6,1021.9,-17.9,0.0,SW,3.5,Tiantan,Urban,2015-03-23 18:00:00,0,0,Spring,Good
123259,2015,3,23,19,21.0,60.0,3.0,27.0,400.0,91.0,15.5,1022.4,-17.3,0.0,SW,3.0,Tiantan,Urban,2015-03-23 19:00:00,0,0,Spring,Good
123260,2015,3,23,20,24.0,63.0,5.0,35.0,400.0,75.0,14.6,1023.1,-15.6,0.0,SW,3.3,Tiantan,Urban,2015-03-23 20:00:00,0,0,Spring,Good
123261,2015,3,23,21,40.0,77.0,7.0,40.0,500.0,66.0,13.9,1023.6,-15.1,0.0,SW,2.7,Tiantan,Urban,2015-03-23 21:00:00,0,0,Spring,Moderate
123262,2015,3,23,22,43.0,84.0,9.0,46.0,600.0,50.0,13.7,1024.0,-15.3,0.0,WSW,3.8,Tiantan,Urban,2015-03-23 22:00:00,0,0,Spring,Moderate
123263,2015,3,23,23,41.0,96.0,10.0,46.0,600.0,46.0,11.8,1024.4,-14.9,0.0,SW,1.2,Tiantan,Urban,2015-03-23 23:00:00,0,0,Spring,Moderate
123264,2015,3,24,0,49.0,113.0,9.0,59.0,800.0,22.0,8.0,1024.7,-12.5,0.0,S,0.3,Tiantan,Urban,2015-03-24 00:00:00,1,0,Spring,Moderate
123265,2015,3,24,1,53.0,88.0,8.0,70.0,800.0,4.0,7.4,1025.6,-10.9,0.0,E,2.3,Tiantan,Urban,2015-03-24 01:00:00,1,0,Spring,Moderate
123266,2015,3,24,2,74.0,236.0,15.0,78.0,1100.0,2.0,5.9,1026.8,-4.9,0.0,ESE,3.2,Tiantan,Urban,2015-03-24 02:00:00,1,0,Spring,Moderate
123267,2015,3,24,3,96.0,222.0,20.0,83.0,3300.0,2.0,4.9,1027.3,-3.6,0.0,ESE,4.1,Tiantan,Urban,2015-03-24 03:00:00,1,0,Spring,Lightly Polluted
123268,2015,3,24,4,87.0,145.0,22.0,76.0,3300.0,2.0,4.2,1028.0,-6.1,0.0,ESE,3.8,Tiantan,Urban,2015-03-24 04:00:00,1,0,Spring,Lightly Polluted
123269,2015,3,24,5,72.0,83.0,33.0,56.0,2700.0,18.0,2.6,1028.6,-6.8,0.0,ENE,1.0,Tiantan,Urban,2015-03-24 05:00:00,1,0,Spring,Moderate
123270,2015,3,24,6,62.0,74.0,42.0,61.0,2300.0,19.0,2.5,1029.2,-8.5,0.0,ENE,1.5,Tiantan,Urban,2015-03-24 06:00:00,1,0,Spring,Moderate
123271,2015,3,24,7,57.0,79.0,47.0,68.0,2500.0,18.0,2.2,1029.6,-8.8,0.0,E,0.7,Tiantan,Urban,2015-03-24 07:00:00,1,0,Spring,Moderate
123272,2015,3,24,8,58.0,93.0,48.0,66.0,2300.0,28.0,5.8,1029.9,-9.3,0.0,ENE,1.0,Tiantan,Urban,2015-03-24 08:00:00,1,0,Spring,Moderate
123273,2015,3,24,9,67.0,95.0,45.0,60.0,2000.0,39.0,7.2,1030.4,-10.6,0.0,E,2.9,Tiantan,Urban,2015-03-24 09:00:00,1,0,Spring,Moderate
123274,2015,3,24,10,59.0,93.0,43.0,65.0,2000.0,42.0,8.6,1030.4,-9.9,0.0,E,2.5,Tiantan,Urban,2015-03-24 10:00:00,1,0,Spring,Moderate
123275,2015,3,24,11,69.0,98.0,41.0,60.0,1900.0,53.0,10.2,1029.7,-10.6,0.0,SSE,1.6,Tiantan,Urban,2015-03-24 11:00:00,1,0,Spring,Moderate
123276,2015,3,24,12,56.0,105.0,36.0,50.0,1600.0,72.0,11.7,1028.9,-10.6,0.0,ESE,2.0,Tiantan,Urban,2015-03-24 12:00:00,1,0,Spring,Moderate
123277,2015,3,24,13,70.0,89.0,32.0,44.0,1400.0,90.0,13.3,1027.6,-10.6,0.0,SW,1.2,Tiantan,Urban,2015-03-24 13:00:00,1,0,Spring,Moderate
123278,2015,3,24,14,61.0,88.0,31.0,43.0,1400.0,101.0,14.2,1026.3,-10.6,0.0,SE,2.0,Tiantan,Urban,2015-03-24 14:00:00,1,0,Spring,Moderate
123279,2015,3,24,15,70.0,99.0,31.0,42.0,1400.0,111.0,15.1,1025.2,-9.8,0.0,E,1.8,Tiantan,Urban,2015-03-24 15:00:00,1,0,Spring,Moderate
123280,2015,3,24,16,73.0,101.0,28.0,40.0,1200.0,129.0,15.4,1024.7,-10.3,0.0,SE,2.1,Tiantan,Urban,2015-03-24 16:00:00,1,0,Spring,Moderate
123281,2015,3,24,17,77.0,96.0,29.0,42.0,1300.0,134.0,15.1,1024.4,-9.8,0.0,SE,2.2,Tiantan,Urban,2015-03-24 17:00:00,1,0,Spring,Lightly Polluted
123282,2015,3,24,18,83.0,97.0,30.0,46.0,1400.0,119.0,14.2,1024.4,-8.5,0.0,SE,1.7,Tiantan,Urban,2015-03-24 18:00:00,1,0,Spring,Lightly Polluted
123283,2015,3,24,19,88.0,118.0,33.0,52.0,1700.0,101.0,13.0,1024.7,-6.6,0.0,SE,1.3,Tiantan,Urban,2015-03-24 19:00:00,1,0,Spring,Lightly Polluted
123284,2015,3,24,20,107.0,141.0,34.0,84.0,1700.0,62.0,12.0,1025.6,-5.5,0.0,SE,1.4,Tiantan,Urban,2015-03-24 20:00:00,1,0,Spring,Lightly Polluted
123285,2015,3,24,21,123.0,145.0,31.0,85.0,1600.0,61.0,9.6,1025.9,-5.1,0.0,ESE,1.0,Tiantan,Urban,2015-03-24 21:00:00,1,0,Spring,Moderately Polluted
123286,2015,3,24,22,132.0,149.0,27.0,81.0,1600.0,49.0,10.7,1026.2,-3.8,0.0,SE,2.1,Tiantan,Urban,2015-03-24 22:00:00,1,0,Spring,Moderately Polluted
123287,2015,3,24,23,156.0,197.0,44.0,109.0,2000.0,20.0,9.5,1026.5,-4.1,0.0,SE,1.7,Tiantan,Urban,2015-03-24 23:00:00,1,0,Spring,Heavily Polluted
123288,2015,3,25,0,152.0,179.0,41.0,116.0,2000.0,2.0,8.0,1026.7,-1.3,0.0,SE,2.1,Tiantan,Urban,2015-03-25 00:00:00,2,0,Spring,Heavily Polluted
123289,2015,3,25,1,131.0,157.0,29.0,107.0,1900.0,2.0,6.8,1026.9,-1.1,0.0,SE,1.3,Tiantan,Urban,2015-03-25 01:00:00,2,0,Spring,Moderately Polluted
123290,2015,3,25,2,121.0,121.0,28.0,90.0,1500.0,2.0,5.2,1026.7,-0.8,0.0,ENE,1.2,Tiantan,Urban,2015-03-25 02:00:00,2,0,Spring,Moderately Polluted
123291,2015,3,25,3,116.0,116.0,19.0,81.0,1500.0,2.0,4.8,1026.4,-0.6,0.0,E,1.7,Tiantan,Urban,2015-03-25 03:00:00,2,0,Spring,Moderately Polluted
123292,2015,3,25,4,107.0,107.0,8.0,72.0,1500.0,2.0,3.5,1026.5,-1.9,0.0,WSW,0.6,Tiantan,Urban,2015-03-25 04:00:00,2,0,Spring,Lightly Polluted
123293,2015,3,25,5,108.0,108.0,6.0,68.0,1600.0,2.0,2.3,1026.3,-2.4,0.0,ESE,0.6,Tiantan,Urban,2015-03-25 05:00:00,2,0,Spring,Lightly Polluted
123294,2015,3,25,6,110.0,110.0,6.0,67.0,2000.0,2.0,1.2,1026.8,-2.7,0.0,NE,0.2,Tiantan,Urban,2015-03-25 06:00:00,2,0,Spring,Lightly Polluted
123295,2015,3,25,7,102.0,102.0,5.0,65.0,2300.0,2.0,2.1,1027.4,-2.1,0.0,NE,0.0,Tiantan,Urban,2015-03-25 07:00:00,2,0,Spring,Lightly Polluted
123296,2015,3,25,8,120.0,120.0,36.0,86.0,3100.0,4.0,6.1,1027.9,-2.0,0.0,ENE,0.6,Tiantan,Urban,2015-03-25 08:00:00,2,0,Spring,Moderately Polluted
123297,2015,3,25,9,125.0,141.0,98.0,102.0,3500.0,18.0,8.4,1028.1,-4.8,0.0,ESE,2.0,Tiantan,Urban,2015-03-25 09:00:00,2,0,Spring,Moderately Polluted
123298,2015,3,25,10,144.0,163.0,124.0,108.0,3800.0,28.0,9.9,1028.3,-4.9,0.0,SSE,1.5,Tiantan,Urban,2015-03-25 10:00:00,2,0,Spring,Moderately Polluted
123299,2015,3,25,11,155.0,176.0,119.0,110.0,3600.0,38.0,11.6,1028.0,-5.0,0.0,ESE,1.8,Tiantan,Urban,2015-03-25 11:00:00,2,0,Spring,Heavily Polluted
123300,2015,3,25,12,162.0,182.0,118.0,103.0,3700.0,59.0,13.4,1027.2,-4.8,0.0,SE,1.9,Tiantan,Urban,2015-03-25 12:00:00,2,0,Spring,Heavily Polluted
123301,2015,3,25,13,164.0,208.0,102.0,94.0,3400.0,86.0,15.2,1026.3,-3.2,0.0,S,2.1,Tiantan,Urban,2015-03-25 13:00:00,2,0,Spring,Heavily Polluted
123302,2015,3,25,14,145.0,190.0,71.0,68.0,2500.0,112.0,16.8,1025.2,-0.9,0.0,S,2.4,Tiantan,Urban,2015-03-25 14:00:00,2,0,Spring,Moderately Polluted
123303,2015,3,25,15,100.0,140.0,40.0,38.0,1400.0,137.0,17.5,1024.5,-0.8,0.0,SSW,4.0,Tiantan,Urban,2015-03-25 15:00:00,2,0,Spring,Lightly Polluted
123304,2015,3,25,16,82.0,122.0,29.0,26.0,1000.0,151.0,17.9,1024.0,-0.9,0.0,SSW,3.3,Tiantan,Urban,2015-03-25 16:00:00,2,0,Spring,Lightly Polluted
